"time"	"s.est"	"s.lower"	"s.upper"	"v.est"	"v.lower"	"v.upper"
0	6.02337420048157	0.758520147746545	15.419006171479	43994.0266912065	43964.2582829925	44024.0297246005
0.5	6.20449527531557	0.786184686842307	15.8981191418361	19993.8416928877	19964.3154309173	20023.4172038877
1	6.13888549360225	0.78606278090019	15.7031713482865	10993.8416695626	10964.749439002	11023.1491689408
1.5	6.8477343814662	1.01258410500612	16.7393858492343	2393.08627988004	2363.9549830359	2422.54531663125
2	12.2793789963899	3.43500754649109	23.3174744340493	2087.82313430584	2058.33006301448	2117.83746939398
2.5	11.0677187751679	2.78873381201528	22.1198327697981	1688.74486736294	1657.97410386351	1719.04916104252
3	20.7324987186603	9.61043401131103	32.2669865675086	3479.39888521567	3448.55927231522	3510.25021592075
3.5	36.95539372409	24.846007620119	48.640533021596	2263.03683575542	2232.26574374117	2293.61916002914
4	44.7245005209431	32.2767094384	56.3977700066774	1655.2557253576	1624.87655404075	1685.97358348707
4.5	29.9448530116876	18.1957632413142	41.3751870758534	969.752939508327	938.883087428812	1000.64367228577
5	48.0711891933695	35.7910561080719	59.5363649215299	961.736641327079	931.399704049244	992.084776355622
5.5	61.8696838663758	49.4952063266465	73.3905874704506	767.963935658287	737.207628528447	798.677186177389
6	62.9385709878979	50.473476820959	74.5640198404224	456.709280152283	426.114813694244	487.505070129093
6.5	76.9774650414505	64.7233976190609	88.4894261098687	482.769564451369	452.241003132968	513.197036503037
7	58.0098326459992	45.9699904281357	69.5346427945982	221.411549456284	191.001124809096	251.535221813196
7.5	66.0367672476942	53.949491793442	77.4504412772412	183.116929637281	153.042327098133	213.230167158159
8	65.9793896456629	53.5221037800417	77.4394185638603	233.435439278527	202.806190735453	263.878225368267
8.5	80.1190879324539	67.6853959217288	91.8586531674296	148.812648348445	118.253259810357	179.64684651614
9	82.1983925442617	70.0363178029936	93.8876708178626	78.5482823425286	47.7525151926091	109.314009729459
10	74.3109437760054	64.2937174367774	85.1761601321953	19.2870038225362	3.72681290092191	41.4740755913945
11	80.089573945518	69.9091639991277	90.9021139634107	22.5157421639757	4.58251040910719	46.9945965241472
12	89.5754474775145	78.9707293024193	100.812041551893	26.1891450386698	6.20339349393886	51.240907901847
12.5	99.796373126782	88.5608696004833	110.221939487046	19.607286065144	3.66276793129209	42.0127748972246
13	86.0561714964896	75.3189685199081	96.2432833908239	15.858203902895	2.68425600059871	36.2491216174296
13.5	95.8737058265141	84.7259998048884	106.364504643078	18.8419000996581	3.55160972611992	40.9906909471321
14	80.6545772505753	70.3273817759364	91.2485485154626	19.6399026271072	3.77988927258799	42.0175304373566
14.5	89.8326720374054	79.02116552836	101.175129759905	30.6642866323395	8.41865191354234	57.3706094295268
15	75.9500712860141	65.8565089555655	86.7142393438556	19.1623547827345	3.53101486625041	41.3452744160268
15.5	99.1914806193856	87.8737720828188	108.977890755098	13.5009267385447	2.16588062637557	31.6641577799207
16	87.6486315572809	75.6909775112862	97.5866326499031	10.8014665116	1.51420232589664	27.1654796756095
16.5	94.7538249362828	83.269812836445	104.739389204906	14.2329842724416	2.27920857605256	33.292850143978
17	67.5101764246275	57.5924070246451	78.2810607777388	16.4163749638109	2.75722423696751	37.1310466359419
17.5	67.7223534501915	58.0735712617921	78.9048151229113	21.6003793037994	4.41113617175361	45.5124949085961
18	99.3551679775929	87.9162139531771	109.61586894234	17.218665680403	3.12503648451395	38.1950231080865
19	99.2548642730103	86.1636971730119	109.30192752335	8.91720980024901	1.24779590192943	23.0850187737979
20	99.1374918849804	85.9034772758192	109.302180852463	9.01843753881513	1.29446711925283	23.2013752706324
21	88.1075439092628	76.7605243357648	98.1764035518184	11.5249015118452	1.73354805799925	28.1191522199025
22	80.8020309341452	70.5727689591681	92.1628070738173	29.1157939944428	7.61505601905071	54.259735558882
23	83.9420034094732	73.1031859955853	94.2019104829148	14.7642877895774	2.45713016062955	33.8955346782323
25	85.1331518690869	74.6231947247386	96.2419118072604	28.519064589985	7.23962253166075	54.2278956035716
26	105.887402811935	92.6093845521294	115.942503976662	9.07809073229247	1.35902011627155	23.1098120766342
27	96.554383384318	84.4579737636397	106.546064792335	12.0779006336485	1.77934949470034	29.5158949468902
28	74.7147560433107	64.5598837983244	86.7677274182805	31.3858109852376	8.7635870680679	57.9354708934306
29	94.6882526083351	83.781002836888	105.118364968096	17.0624850873178	2.88405476417477	38.2909535611236
31	83.6380119358518	73.0891714029537	94.4183937213506	22.2292288555807	4.66668474932248	46.3121166774352
33	92.1595563553597	80.9779896573135	102.506776226571	18.0045486496781	3.32407750032025	39.5374571449153
35	89.6303265794261	78.8797441801049	100.178249019437	19.8417127554195	3.80692464171339	42.9891447947388
37	85.0597178411841	73.9417073228639	95.1106673840783	12.7734115072688	2.00408939674595	30.4177739320195
39	105.227795434749	92.5201639177729	115.124127475623	10.6242384179641	1.56306316683067	26.4958513985379
41	105.289662745895	93.5013422289154	115.597491310533	19.4655837583589	3.67642489179036	41.9746169883329
43	113.892156125073	102.541363553967	125.292530527914	48.324254606009	20.4415156240101	76.8059089579881
45	90.4082133208421	79.7102127974057	100.729428076198	18.2871883180883	3.37008189131342	39.6676059260476
47	92.5046356881284	81.3684531108066	102.588224642701	16.0465476622849	2.69790922651894	35.9953111037424
49	80.2567107441577	69.9952819075442	91.1921161523409	23.4459036609326	5.05695870666903	47.6287498921086
51	83.9696719563448	73.2226141392899	94.153765022603	14.6759379380183	2.49408709923327	33.6744909113665
53	104.48682280967	92.9037881521049	114.944386893196	19.6375806719853	3.56226708218701	42.2858161227035
55	97.7659221326019	86.390370267386	108.824457583161	24.8625265312766	5.44670162185426	50.2897036022246
57	83.5108313374773	73.0391784395348	94.886824201991	28.6901545216385	7.22323430175577	54.6901705851027
59	89.883219566345	79.1217063942502	100.518942516995	21.7598366808003	4.35371833221313	45.738066207719
61	99.2028534904998	88.1233456135702	110.408677004283	32.6973516330732	9.55115696531926	59.2775728196962
63	103.211815988708	92.1621714706689	113.619813311791	23.5463246222707	4.88049469844068	47.6347124072348
65	96.8726570648679	85.7441080576072	107.308189357603	19.1565407456497	3.57803152227998	41.232156019985
67	94.3057951675997	83.5609701475474	104.83421310047	19.7885761852651	3.72146287688954	42.5619049740623
69	90.8827036231184	79.6269752609573	100.920258819257	13.6491676389397	2.21210210795995	32.1737073689792
71	94.8846831241322	83.8979103809849	105.905917578668	23.5548715345558	5.27831719156402	47.4404815217795
73	82.1543738699577	71.8816874889533	92.6246352411469	19.1198215989194	3.75283326281912	41.4958527684105
75	92.4485697443541	80.9736449763684	102.476081995548	13.016608368725	2.11843221566921	31.0995703626064
77	112.419114212494	100.559929811394	122.504621235992	14.0311273956346	2.31346369546357	32.6168236292177
79	93.9260413860947	82.8948517823725	104.770781281176	24.3204277996274	5.32766383860335	48.8345995453406
