"time"	"s.est"	"s.lower"	"s.upper"	"v.est"	"v.lower"	"v.upper"
0	3494.86734993192	2714.79622301584	4286.91643226942	136.273126722338	1.06129541540089e-06	897.229647692571
1	2670.28398005889	1991.86724814668	3593.49426793955	54.2616859594047	1.35196620946555e-05	406.021134199183
2	4507.73481816946	3654.62391890678	5321.59444012512	140.810555650094	1.59304156744371e-05	915.877473043326
4	3815.25165194383	2870.59407054495	4592.04294607442	199.625816350205	3.02261159062334e-05	1277.25509271231
6	5259.27924415814	3930.85461542972	6258.76142019257	571.252702591328	0.0014326960953298	2223.34592732418
8	4586.17104883012	3806.4179210444	5667.44986507105	59.6838654884308	3.66317040764305e-07	434.636749563212
10	4482.65806664477	3685.74267792303	5408.16987375609	86.4243313070748	1.30027155769816e-05	614.641100701716
12	4006.3020347696	3257.19478415972	4810.72475077659	99.5400577459816	1.66189445502561e-05	634.744277936597
14	4107.20913532523	3147.36116231452	5166.40657856299	137.233808775526	3.2015610821948e-06	1314.65378293068
16	3860.13042035955	2777.31528777173	4706.40772704048	333.439238166718	1.89845042185372e-05	1656.21315577867
18	5002.47332029907	3986.95273772686	5808.36400783359	230.025400116928	2.26354274988756e-05	1449.98962855317
20	4081.65861945178	3039.25401788313	4920.53701270673	290.850278379644	0.000203573418612073	1524.80091325649
22	5105.90367485801	4288.69260037546	6023.19018286765	105.136556117888	8.56920916525163e-06	740.80165911813
24	4618.55775360997	3815.04183905861	5795.61633885992	40.3733631493026	2.31421375960986e-06	282.424386599179
26	4501.69519760189	3559.41371428819	5285.69274209986	181.916695219455	3.05594506842547e-06	1115.66631169483
28	5907.35059620254	4647.29015319803	6793.53164700659	384.166440723762	2.2743833825021e-06	1839.16810008181
30	5312.27020704747	4227.88209187106	6138.42901504295	271.096373258068	0.000184210906196394	1459.25050502264
32	4656.71689963252	3895.91079918118	5544.05960424783	88.9126067540431	6.80075644006125e-06	565.860202493587
34	4978.80096063575	3558.59965656613	6099.2273288011	723.799479052128	6.84260705897648e-05	2532.27555755468
36	6909.93292676376	5902.56046107975	7777.07779457219	177.611341725086	1.90374034191216e-07	1102.95686224349
38	5034.22696053017	4050.98892765661	5831.97470802042	207.583616223432	6.34548305065333e-05	1258.17782881031
40	4555.82010633936	3276.28559531261	5503.7080210345	461.076916689288	0.00023384320161677	2068.3693198961
42	4994.15806492015	4148.8735722296	5787.61493360352	100.795593628903	2.2931334027516e-07	726.84138075383
44	4141.74665855186	2960.44532013269	5036.97809404784	418.50484174733	2.86195725072749e-05	1870.12428705588
46	3847.13923430208	2910.28590443776	4613.88273561278	185.614193602004	3.88585541793877e-07	1205.03736188578
48	4528.38127671084	3790.60997553382	5535.47725494253	52.639262327614	8.69660057212852e-07	389.34381702391
50	3731.23621657112	2901.06038011706	4500.09918691034	154.966299077004	8.79946988677852e-06	963.411801667397
52	3422.89798553835	2633.98787712307	4176.58175780424	112.822778611072	6.62678305120632e-07	865.811409431368
54	4691.34827521355	3798.61782603928	5464.4598086664	171.436482312913	1.76336716931314e-06	1096.38403972701
56	4649.1773056962	3559.08833998853	5490.20089258242	317.783598179474	7.79755291641444e-06	1668.00970403203
58	4414.38352612954	3590.54141933407	5250.42552229869	122.903805812265	1.32404004022443e-05	799.537962570092
60	4443.43618831885	3171.92583247982	5389.08281282196	459.393080308935	0.000165588246408652	2101.171677212
62	3725.14809031809	2902.53558873358	4503.65928338056	131.386394494958	2.53175616244684e-05	884.077739683104
64	4966.93889343601	4136.68680177585	5906.77054900693	109.403834419303	5.28931479643433e-06	816.106528966179
66	4319.15852768645	3337.61051116919	5117.16101258506	228.464522360267	8.52397262148182e-05	1332.3412660771
68	5024.00177490592	4097.64192385386	5856.50512418912	184.877557194998	1.9074354461866e-05	1206.00794312995
70	4616.84009222691	3687.71234356307	5412.99555510695	149.703618406635	5.08621008605366e-09	1071.18520724307
71.8333333333333	5044.49561855656	4027.58505185056	5871.80294912232	255.113462314684	2.06719754099765e-05	1400.07331100909
74	4353.95612304156	3053.50389425747	5410.22582001498	641.923633588572	2.97945948039812e-05	2346.45744086036
76	4105.6570873273	3315.42321775324	4932.07273624084	107.186060971981	4.40494821243171e-06	743.607618838554
78	4310.67712475965	3074.70953373524	5375.28041887614	708.616480847179	0.00137294463897402	2288.45386900378
80	5568.58594512089	4507.99083927215	6411.13304604028	311.916840914947	2.28788593817714e-05	1507.79607579391
82	5007.31898530037	4000.59569340087	5810.33768009667	206.607940058589	1.31559484448691e-06	1282.07303196728
84	5519.63548924779	4519.31756360287	6364.52887133394	176.806602246915	2.80902243985529e-07	1187.58435398191
86	5337.54725708259	4240.31436449706	6172.05147379602	272.278934163976	7.61746279265789e-06	1470.96629580772
88	3514.77983912683	2691.8054773522	4292.25777719759	127.351953058184	1.05184516183614e-05	915.806299112978
90	4852.20386036617	3697.96701981855	5727.322231429	348.586520682769	0.000181031797908827	1770.99066513893
92	4525.84136988506	3179.38645454348	5521.48471987407	583.290852763789	2.7903433869734e-05	2295.29311399325
94	4261.21382734748	3293.03292950881	5028.28693083895	189.725669853069	3.5038231419676e-06	1234.99756462273
96	4019.3310223221	3113.77787157958	4799.70519914747	146.233354569819	1.04871143951736e-05	1042.83796852069
98	5188.09723936639	3981.72081003384	6049.66790334915	344.155411679364	4.68442075396943e-05	1792.31292570269
100	5695.58224949335	4520.39098700648	6552.16901219459	332.635227547147	1.0090795258447e-05	1725.09670522435
102	5685.95517575967	4378.74385758185	6589.01689883451	437.276505673055	0.000250831999528588	2089.93385677683
104	7231.63354090559	5651.81129405729	8706.16294482809	1275.14401500378	0.00276471181298854	3229.63059774634
106	5244.79105403097	3695.89141009552	6572.41266090582	1010.98311107582	0.0079515823167404	3006.82434437391
108	6361.8301120697	4738.6115168597	8063.17633301387	1765.11647997121	0.382686534946801	3831.30158461508
110	6970.11281910693	6042.81107753441	7884.16877889904	133.343105379191	2.43228989510169e-06	910.696290887498
