"time"	"s.est"	"s.lower"	"s.upper"	"v.est"	"v.lower"	"v.upper"
0	9.08298678088371	0.93223902776317	22.9924879594256	29990.9279378104	29964.8449171718	30016.8004738075
0.5	9.00811408195475	0.931349526238319	22.6560579656811	16990.9075467259	16965.0295680812	17015.9595282895
1	9.0412754200092	0.968292230326271	22.7027329038219	5990.97261958483	5965.26263530197	6016.3775300892
1.5	9.17973982095578	1.0168893080845	23.5191629448476	2790.88663606182	2764.5895313729	2816.26234514639
2	13.0057508367623	1.81695259228842	29.0882982497174	2287.01681245351	2259.02235528489	2314.15397776905
2.5	12.3800141489706	1.68766862763328	28.2090476526526	2487.64773739095	2460.48940855449	2513.77849951411
3	18.9081047786922	4.36848113301472	36.6362026658612	1180.9907548624	1152.63381454989	1208.43722365941
3.5	24.7711676637472	7.65505413938489	42.9928658478148	1975.1031580589	1945.83915099887	2003.75929937946
4	34.5513842937339	15.9045702275337	53.0630651919844	1665.44114508976	1635.81593029513	1694.33646935322
4.5	28.1739477639107	10.2660468054157	46.538226571903	371.521993160945	342.354221479484	400.637741861673
5	43.5006248326138	24.3114516342503	62.1674045242437	786.329350115621	756.692337366173	815.646266048777
5.5	54.1816978119202	34.9232339009462	73.1888560959215	585.635338869568	556.22922090015	615.470287774326
6	53.0118998462269	33.7577907111539	71.7437440852485	396.658340132861	366.757610235311	426.555004515124
6.5	54.0294988538456	34.7307829741407	72.753031759351	575.685105409802	546.030064633726	604.721624388647
7	43.3943927330942	24.1230425361191	62.241066369668	256.181387779025	225.987959671477	285.75046626263
7.5	68.0919609354695	48.3838857582483	86.6204051161962	251.440958154769	221.946262048692	281.308912317714
8	60.1475453963182	40.15053092515	79.0792056203015	279.329343113428	249.577386844359	309.163794303971
8.5	95.9295464891867	76.3366278628903	114.900725003934	203.588320322915	173.044067688571	233.585127539375
9	72.8912861916987	52.4881086893606	93.3015299675544	30.4144099659985	0.0929824370224688	63.133340757916
10	61.9345722538253	47.9200712720312	76.0052017206876	16.2457184590469	3.61284727598953	34.5973120267464
11	75.6681956046598	60.552313238615	91.0322157480191	26.1427903980264	7.6764253076056	48.8732923384548
12	78.6269801540509	63.2079446197735	93.8092358313486	21.5508275940949	5.49224773439641	43.2198715309443
12.5	105.352173637391	89.1038601048864	120.454615659547	20.4984264598305	4.87189095037503	41.3349917102435
13	85.9875446933831	69.3127646071288	101.60782638602	10.2724199196447	1.98816959820364	24.1446803003751
13.5	85.402867816767	69.1936486740096	100.672660032046	11.5066644530814	2.29614611271079	26.1703136281785
14	66.4140309184637	51.6804617571473	81.1835935999559	20.3616314028659	5.10408648748757	41.1344108337081
14.5	57.6448196749814	43.8460118164998	71.7194041922932	18.6346910992735	4.50929069427182	38.5460284485689
15	82.29148341813	67.0998538618584	97.272615523634	20.5185588415258	5.28455458418519	41.0553878473936
15.5	72.8305733764948	57.9812785924588	88.1985691064527	24.7691265371768	6.86239230858197	46.7142406446853
16	77.5397737781267	62.6732097455096	92.2138573412234	17.8834685638283	4.20202704229689	37.5588138086793
16.5	72.5532434718525	57.8549813908681	87.0485709441097	16.5942116911789	3.77540884637828	35.2246709776554
17	70.4276932249139	55.7893262180185	85.2876565964891	20.8110113078265	5.23765207246157	41.7728064602102
17.5	87.3243142545657	70.6348970702659	102.681368476203	11.028485817659	2.19809532128124	25.6300055300033
18	47.2035490006422	34.4022119395726	60.484966315803	15.2480869041798	3.38366987570583	32.9685708570042
19	66.0875384322626	51.7256625476097	80.3399075374091	19.43158112355	4.79441564018592	39.3533259182805
20	65.9603965384492	51.7103483271605	80.5302710364718	19.5680450943453	4.8248405885037	39.8368943242491
21	87.7311765604903	71.7330050543589	103.735273258217	29.7368318532347	9.70099864768545	53.2736424564521
22	69.2870917189333	54.3929433953128	84.4679319231345	21.437939492915	5.47789216773985	42.2357894319706
23	76.0089471362459	61.2497998009314	90.0348644072529	16.5473044301038	3.6686709961704	35.1456269522068
25	77.9367999665418	62.6552670842001	93.0600476412195	23.4897959704826	6.35230795431437	45.6778023522929
26	70.9174344069868	55.9132715409647	86.2938632219851	26.654973160112	8.03847114833424	49.549368640141
27	83.2585037446234	67.7182623326067	97.9445470712238	12.0515695880881	2.51756692538301	27.3538555482453
28	78.9197893288468	64.0305067837044	93.2928083204993	16.3182398674717	3.76515074922576	34.2701552356544
29	75.1285848500267	60.0663768279648	90.2996507613052	24.6040204861726	6.91939094531129	46.8638042275554
31	66.3267639339558	52.1645332892294	80.4540825192117	17.4304450489356	4.02563396751281	36.7174701973231
33	62.260871169198	47.6961425504629	77.9749596673484	27.9041198208585	8.62561408123009	50.9949706687869
35	54.7008685723416	41.0761754995244	69.0032476238719	19.6560987254545	4.80069068247399	39.8524768543004
37	67.8849124238971	53.4400089443616	81.6722196990857	12.3631456603094	2.50851451406289	27.7901687719031
39	64.1764129335722	49.7017521329867	78.4054148957933	10.3579770632457	2.07410684667069	23.9392142728724
41	88.6085404258227	72.4964865387989	103.715805503685	11.689262563303	2.37490015856212	26.5896983381093
43	80.9848559944044	64.4687160534346	96.4560878389295	9.8309315380227	1.90357217655723	22.9262472837685
45	72.2170700882433	57.5149334619183	87.1539921050949	20.9284792189591	5.34739841774645	41.6588226111504
47	76.0414045759584	60.9459817760929	90.7934173769533	19.5541652699487	4.82012512480726	39.7286160907552
49	90.870014580498	74.7361830479648	105.673693667778	12.7386376164988	2.68045466704489	28.7061797161757
51	66.6187990945376	52.3086093565479	81.0446464092677	19.1132703962033	4.68077755547812	38.6407989748894
53	74.7441956023514	60.3543289263949	88.8458212790156	15.0906115388665	3.26665549979968	32.5005754551929
55	76.1858091123479	61.1146836793374	91.5166877950229	25.9469213143132	7.60365719996607	48.7083803050579
57	75.6593028023883	60.5343992767519	90.1014391677906	11.3454448072546	2.2994124980196	26.1239998805881
59	79.555063687029	64.7819167465714	93.795135850069	15.359244834532	3.38635828965803	32.9090045766198
61	65.7382747394727	51.0469329417385	81.204416888746	24.219265124715	6.60133687471645	46.3935665175148
63	76.4576273536682	61.7079081901565	91.324744320268	20.498540868479	4.93343995659362	41.0325870379271
65	72.9106018966108	57.7132534213068	88.6693945574574	27.4022232778971	8.11882675174199	50.2096066258863
67	83.0491445310596	67.6596031148861	97.7499682900409	20.1125884002925	5.12749640309363	40.915993700292
69	67.9414125266158	53.250929572466	83.0603670837901	23.9902432493972	6.71578530325919	46.0724436674934
71	73.7184337950015	59.1337963511494	88.0141249102761	13.4667776925125	2.8066708820969	29.7405776688778
73	86.7790386949617	70.9905183270599	101.576339625801	13.3575651948146	2.77787403563464	29.9218712375809
75	69.2193142002268	54.6327193358112	84.0588427378906	18.3906297002389	4.35949186049713	38.0384633207253
77	74.5923685999551	59.6442419097366	88.5478287576161	14.0854167931659	2.99011789346342	30.602996576194
79	66.231875192331	51.6659406855603	81.9069722695527	26.3576986710374	7.99730063839267	49.2511947608812
81	75.1720274482489	59.9924377625647	90.3375637646472	24.5674432681745	6.94088382305177	47.2826663459264
83	80.6093523116887	65.2260353662035	95.5148412219872	20.2264002808714	5.00854348151918	40.5539394577927
85	68.5399513121225	54.0822996137436	83.0060446423017	17.2675539520376	3.94090787779382	36.4561534013687
87	96.8321953960895	80.732487291996	112.416593776558	11.8379583867013	2.47435022551231	26.9363130753805
89	73.9325972474745	57.1263678943791	89.908414936999	8.83071339444079	1.74119032875773	20.8663834320664
91	90.3881601080578	74.5601788976879	107.001569953843	32.9357197839775	11.0130121337694	57.4621577854625
93	68.1760047043972	53.7017035715172	82.1652952331066	14.5840031388089	3.14205996621335	31.8116540389749
95	73.9484949229778	59.4234223185514	88.1280664277989	15.1092639934315	3.36778545306202	32.4955021984357
97	68.2353330237169	53.8864535589275	82.4578760489006	19.4350484262552	4.81570143397127	39.7439114095382
99	81.3990962059941	65.731346392702	96.3992099958525	11.5616751024092	2.33065388074612	26.3378683424686
101	73.13949202295	57.9439079901157	89.2192939879219	27.839201342003	8.51739777825177	51.2189949773633
103	75.2558020878754	60.4411979348911	89.9150745730983	17.9268495062573	4.12625480538185	37.7682700147153
105	89.0001557341475	72.3250914400096	104.713924239325	10.6488087172073	2.10324048268144	24.496576985152
107	69.4753970486386	54.9169470368166	84.5215909146441	23.6832164200031	6.7149356874891	45.1207187426127
109	71.9906301819084	57.0192883904989	86.4037273709891	13.9937458684558	2.93528885793504	30.6920545672899
111	66.3414151047662	52.1120952615961	80.3470158160557	14.5217985568538	3.11040117080717	31.5641364535861
113	79.920310653771	64.5900643508561	94.246517328845	14.7343581466962	3.17433951509684	31.8978451879379
115	77.014524447432	61.9956749801818	91.4313377406489	13.6475426654523	2.96135342282718	30.0907123889165
117	57.9932045025129	44.3907043473671	72.0395366457691	17.9984650399951	4.25449575723189	37.3269366329301
119	79.7472065670068	64.6870101100816	94.2320064816999	17.2498547562155	3.91873747753667	36.2212414818643
121	70.3952287545565	55.9115957016863	84.8214113903672	17.8598575772691	4.22433511458732	37.3825703716233
123	68.8232792019116	54.2908012778229	83.2459721812555	19.0597591112503	4.54929370922266	38.6928473733179
125	62.7695909707333	47.6939516117937	79.2874393158647	34.0083457728583	12.1152151189644	58.2983997228071
127	59.1349841566469	45.12768551977	73.7552849457078	20.4508278706613	5.22324236161972	40.6711809662592
129	62.8623500408729	48.9344658106896	76.8069281804685	15.3823206156834	3.42647444299799	33.2990131169266
131	77.4172221939529	61.7367746983026	94.1032976599231	34.3065448682067	12.2679153404242	59.6343626824234
133	75.1095192853831	59.6853349535965	90.9942060322281	27.2960048767019	8.1797049502111	50.4472050214368
135	67.7075163020526	53.083894958321	82.1796855559679	19.6736465756505	4.92775774540395	40.1402954376922
137	65.453340333637	50.8965358551905	80.2814357001093	23.208822077806	6.09853250189509	45.1034962780177
139	59.6675606296799	45.7139219272501	74.0530468019683	19.6275177822853	4.97160048306111	39.76189745216
141	54.0068529521451	40.7373245089607	68.1913185524255	17.9525097030276	4.25909234314254	37.4866064684672
143	77.4608009738867	61.9666371240428	92.1929815843038	20.8740219350835	5.28770137071381	41.6519965926743
145	84.0310410474298	68.5824586648936	99.0371724708692	22.268444202721	5.86842398971906	44.0240098603292
147	65.5256655280958	50.7229589767103	81.4342541591247	29.7122574235638	9.61864150741841	53.3321073104967
149	71.9389769058737	57.2357120890623	86.5619665431219	20.0325881956068	5.00611074918745	40.4863954053433
151	83.4445648870893	68.1142878215617	98.0190589629251	14.1944861957598	3.01730732018057	31.126115871152
153	69.8617533194957	55.024658157186	85.3126948205454	25.5148558208984	7.3078462591655	47.7791565535906
155	98.8616393633088	82.8747390792115	114.089109048486	21.2263666390855	5.36963696427577	41.9229504865652
157	83.1937512646526	68.075737826264	98.1780243342013	20.5045808457014	5.23608257689476	41.0817017604292
159	86.9714769530699	71.4134583769777	101.707638529847	20.1257347591018	4.93773328050659	40.8501280283172
161	64.4860658040224	50.4698618251017	78.3887274151226	14.1962157893461	2.96629575943894	31.2012711964127
163	72.697466221348	57.2308840415567	88.9976448513527	30.3173834754565	9.86740642846212	54.0646517609654
165	83.5895676937177	67.9793627703558	98.2376149041499	12.813424265492	2.63160756449224	28.9838522169746
167	76.827979496082	61.9253387210229	91.2973681973545	16.8010620706343	3.66663015380389	35.6698802538565
169	71.7294724012217	56.239087591411	88.3560571010911	33.3140560972864	11.6466977619846	57.4584573981404
171	77.8394244126856	62.5645503761103	93.183769651019	25.5418103815671	7.33160731532108	47.9543868205932
173	83.5656319039411	67.8185057933175	99.6605248285858	29.0091962273675	8.92693313827138	52.6121631746253
175	79.3569646609981	64.272081097906	93.9523716590774	16.9858117837629	3.87648444361163	36.0093720463466
177	63.334559300774	49.2725154453277	77.1024893521626	14.528893782193	3.07935673775	32.2225878696104
179	73.0917004639536	58.2558484552381	87.1592982596535	17.0850203665733	3.96693376592002	36.142712757446
181	69.5896839729918	55.3248422210505	83.9818983261442	17.8203606103108	4.18598537360772	37.3788708746177
183	66.9091359320229	51.5130966940511	83.8057112261118	38.9206722809571	15.3616762971858	64.7986449619192
186.833333333333	68.2245498045437	53.8410008777716	82.4112416457952	16.6171810183946	3.66161154393371	35.2577973395483
188.833333333333	67.3974242963496	52.914380611227	81.7319920305382	17.7844955430652	4.0265031523433	37.0105200859939
190.833333333333	68.3976072818351	53.1148515437046	84.2096957763235	29.887317930248	9.63927376902253	53.8478561016036
192.833333333333	69.4356512665261	55.1812894062434	83.6291767709678	15.1619044043837	3.3713865176851	32.7887665801684
194.833333333333	77.7364556896229	62.2955741524383	92.281262524406	12.1175072902265	2.49213677525255	27.453824480723
196.833333333333	74.643044350881	59.5543922063476	88.8949022188875	16.8529748069427	3.81856250572697	35.7360564625947
198.833333333333	60.8301162930486	47.0026037049689	74.8676416207733	16.7947547043936	3.875575961969	35.7699551905357
200.833333333333	90.6188989273658	74.3222452346947	106.277633096702	11.4249223649027	2.34266238460926	25.7994785155466
202.833333333333	90.3270532377297	74.658447274751	105.229903517192	21.5639463374586	5.64839590198579	42.9831058444752
204.833333333333	80.9074805250447	65.6990962039445	95.603686926618	19.111266482301	4.66119107657095	39.3185144520335
206.833333333333	94.8427734747985	76.0435541082493	113.372770056447	8.13417558206844	1.5531500897667	19.628329824546
208.833333333333	71.1938386244168	56.6112893362644	84.895355663759	13.8911463585483	2.95514851262803	29.9441670098295
210.833333333333	84.5265469501384	69.1180158991949	99.3845613707552	18.8300730798696	4.35091643269526	38.7631164626142
212.833333333333	79.8457269723835	64.8432320765931	94.1470047862419	15.6071586129955	3.40005115786636	33.8344503687249
215.833333333333	59.0583626724189	45.4014794041388	72.8166368430546	15.5293597793582	3.4397005875501	33.440050225969
217.833333333333	58.8898619849534	45.5970209131715	72.8057583648776	15.0121082953964	3.25810656113526	32.5720205776842
219.833333333333	79.8257922063239	64.9056056769048	94.2553164374607	17.7200955251324	4.18387156497221	36.9926459533028
221.833333333333	64.7526386769549	50.6135670164424	78.6829112372185	14.4440523477891	3.22694102141862	31.6676569640568
223.833333333333	72.9655418415761	57.6801435212731	88.0956182130608	22.7779672687392	6.09161852967538	43.9761653750153
225.833333333333	62.0148666639114	47.7634492869649	76.5959429308474	20.5819628998523	5.19110214858799	41.0112294050103
227.833333333333	77.703119794446	62.1729786996456	93.3462513001578	28.2891305804059	8.58233250652627	51.9213308415221
229.833333333333	63.6174714546239	48.9153571074824	79.7143976023868	27.5553118324397	8.5254331684421	50.467940706422
231.833333333333	74.5543307524644	59.8554370139912	88.7823104694487	18.2903323386331	4.39948654484313	37.8520072221895
233.833333333333	85.8779613673127	70.3062861220266	101.24482856366	23.0518131982931	6.18478413052219	45.1777325690106
235.833333333333	77.9933778035181	62.4642231848702	94.238998942698	29.5743088555191	9.16886687263843	53.3908262022004
237.833333333333	66.2454073001458	51.7205861076099	81.2998951987369	23.3313972714931	6.48108243683455	45.2082505210684
